id,repo,number,url,created_at,category,reply_count,question_title,question_text,replies_text
40,pallets/flask,5505,https://github.com/orgs/pallets/discussions/5505,2024-06-21T11:30:15Z,Q&A,2,Accessing and `flask.g` and `flask.current_app` in a `threading.Thread`,"Accessing and `flask.g` and `flask.current_app` in a `threading.Thread` I loop over a list and start a Thread. I don’t have access to flask.app and flask.g in the function executed by the Thread. I tried to pass app as a parameter with no success. Any idea? from flask import current_app as app  def my_function(app):   with app.app_context():         app.logger.info(""Lorem ipsum"")  def enqueue_my_function(queue, app):     for chunk in my_function(app):         queue.put(chunk)     queue.put(None)  # ... Thread(target=enqueue_my_function, args=(queue, app)).start() I got this error:  RuntimeError: Working outside of application context. This typically means that you attempted to use functionality that needed the current application. To solve this, set up an application context with app.app_context(). See the documentation for more information.  I have read the documentation but still don’t understand the issue.","[1] ThiefMaster: Pass app._get_current_object() instead of app to your Thread. The current_app proxy is thread-local so of course it won't work when accessed from a different thread. And FWIW, aliasing current_app as app and then having a function arg named app as well is not helpful in making your code more readable (especially outside a small example snippet) Also, the general advice: Depending on what you want to do, a background task daemon like Celery that runs in a different process may be better than running a thread within your webapp itself.  [2] lucpotage: Thank you very much @ThiefMaster, it works! from flask import current_app, g  def my_function(app):   with app.app_context():         app.logger.info(""Lorem ipsum"")         g.something = ""Dolor sit amet""  def enqueue_my_function(queue, app):     for chunk in my_function(app):         queue.put(chunk)     queue.put(None)  # ... Thread(target=enqueue_my_function, args=(queue, current_app. _get_current_object())).start() I will have a look at background task daemon like Celery."
41,pallets/flask,5501,https://github.com/orgs/pallets/discussions/5501,2024-06-14T20:45:30Z,Q&A,2,Potential bad practice with secret key in tutorial example,"Potential bad practice with secret key in tutorial example So, while looking at the tutorial, I noticed something odd: The page describing the secret key (https://flask.palletsprojects.com/en/3.0.x/config/#SECRET_KEY) says to not commit the secret key, but the tutorial puts the secret key in init.py, which is almost certainly gonna be commited.","[1] FavoritoHJS: and as per tradition, i think of a solution mere seconds after publishing my question it doesn't really matter if it's commited, so long as the repo is fully private. Once you share it is where problems arise.  [2] ThiefMaster: I think the point of the tutorial is to have something simple. Adding a config wile would make it more complex..."
,,,,,,,,,
43,pallets/flask,5484,https://github.com/orgs/pallets/discussions/5484,2024-05-19T00:42:22Z,Ideas,1,Rendering templates documentation edit,"Rendering templates documentation edit I am working through the quickstart guide and testing out templates, and this code snippet confused me a bit: from flask import render_template  @app.route('/hello/') @app.route('/hello/<name>') def hello(name=None):     return render_template('hello.html', name=name) I wasn't sure why name=name was necessary. I learned that the first name is referring to the variable in the referenced html file: <!doctype html> <title>Hello from Flask</title> {% if name %}   <h1>Hello {{ name }}!</h1> {% else %}   <h1>Hello, World!</h1> {% endif %} This may be trivial, but since it confused me, I thought it might of confused others. I wanted to suggest something like this: @app.route(""/hello/"") @app.route('/hello/<name>') def hello(name=None):     return render_template('hello.html', person=name) with the html file looking like this: <!doctype html> <title>Hello from Flask</title> {% if person %}   <h1>Hello {{ person }}!</h1> {% else %}   <h1>Hello, World!</h1> {% endif %} I think this helps differentiate the variable in the html file from the url variable. Let me know your thoughts. 😄","[1] davidism: Makes sense to me, did you want to make a PR?"
44,pallets/flask,5465,https://github.com/orgs/pallets/discussions/5465,2024-04-15T16:52:05Z,Ideas,1,Support for jinja alternatives,"Support for jinja alternatives I suppose this have low chances to happen, but that might be fun to discuss though. I stumbled upon Armin Ronacher's minijinja project, that is a rewrite in Rust. The project announce to be kinda compatible with jinja  MiniJinja attempts a reasonably high level of compatibility with Jinja2, but it does not try to achieve this at all costs  I have noticed that jinja is sometimes the performance bottleneck, notably in unit tests, so the Rust rewrite looks appealing. Flask has a hard dependency towards jinja at the moment, but that would be awesome if it provided some kind of interface that could be filled either by jinja or minijinja. I suppose this would require a lot of work making the code generic, and I am not sure what would be the performance benefit in production environments, but that would be cool :) What do you think?","[1] davidism: I have actually been thinking about this for a long time, especially while I was doing work last year to move things like redirect and url_for to be methods on the Flask app rather than global functions. It would be nice to allow using different template engines, but I'm not sure if it's realistic. There's no standard API for accessing/rendering templates, so right now everything assumes Jinja. There's also no standardization on features or syntax, so extensions that expect Jinja will fail if Mako is plugged in, and I can't think of a good way around that either. Even within different implementations of Jinja, the language itself isn't standardized, so I can't guarantee that they'll all be able to render each other's templates. So yes, I am interested in this, but there's no active work on it. Additionally, if speed in Jinja is an issue, you should look into how you have the caches configured, and look into precompiling the templates. I also have vague ideas around improving the spec, parser, and compiler which could improve things in the long term."
45,pallets/flask,5454,https://github.com/orgs/pallets/discussions/5454,2024-04-02T16:02:24Z,Q&A,1,How to get request's path with parameter not substituted?,"How to get request's path with parameter not substituted? Hello, I hope your day is going well. I'm working with Flask endpoints that have parameters, e.g. @app.route(""/prefix/<param>"", methods=[""GET""]). Suppose param can be a string. I'm looking for a way to access a current route's parametrized path, i.e. /prefix/<param>, not /prefix/abc. How can I do that? What would request.path return? Thank you.",[1] davidism: request.url_rul contains the matched Rule object https://werkzeug.palletsprojects.com/en/3.0.x/routing/#werkzeug.routing.Rule
46,pallets/flask,5443,https://github.com/orgs/pallets/discussions/5443,2024-03-20T11:19:28Z,Q&A,6,Unable to silence logging messages,"Unable to silence logging messages Im getting ~15 of:  127.0.0.1 - - [16/Mar/2024 12:10:13] ""POST / HTTP/1.1"" 200 -  in the terminal when Im running a Dash application. server = flask.Flask(__name__) app = dash.Dash(     __name__,     server=server,     external_stylesheets=[dbc.themes.BOOTSTRAP],     meta_tags=[         {""name"": ""viewport"", ""content"": ""width=device-width, initial-scale=1""}     ], )  (https://github.com/AlexKurek/srt-py/blob/master/srt/dashboard/app.py#L53) How do I silence them? I have found a lot of methods, e.g. Disable console messages in Flask server, but none of them worked. My guess is that since they worked in previous versions of Flask - could this be a regression? Environment:  Python version: 3.11 Flask version: 3.0.2","[1] codespearhead: Try this.  [2] jtrip: Perhaps it is the application server that is doing the logging, which wsgi server are you using? Check to see how to limit logging there.  [3] jtrip: Great, have you tried to silence the logging at that level to see if that resolves the issue for you? I've seen some related discussion here: Pylons/waitress#151 and in the documentation: https://docs.pylonsproject.org/projects/waitress/en/stable/logging.html they suggest something like setup_console_handler = False as a parameter in serve() but I've also seen something like: serve(app, _quiet=True) not sure if there is a version difference there or if either might work. Edit: Oh I also see: ""That _quiet parameter is a testing shim, and is not public API."" So that is not recommended, but one of the other solutions in that issue (151) should help.  [4] jtrip: Can you provide a minimum reproducible example? I don't know much about dash (maybe that is also doing some logging?) not sure how to set that up or how the waitress serve call integrates with the example in your original post. Also it might be good to analyze the results of the things you've tried beyond does or does not work. The first solution you tried is setting the log level, does the app seem to be respecting that or are you seeing entries on a lower level?  [5] jtrip: Ok yeah large applications can be a challenge when debugging. I just made a simple flask + dash + waitress app. Like this: from flask import Flask from dash import Dash from dash import html from waitress import serve import logging  waitress_logger = logging.getLogger('waitress') waitress_logger.setLevel(logging.ERROR)  flask_app = Flask(__name__) flask_app.logger.handlers = waitress_logger.handlers  app = Dash(__name__, server=flask_app, routes_pathname_prefix='/dash/') app.layout = html.Div(children=[     html.H1(children='Hello Dash'), ])  @flask_app.route('/') def hello():     return 'Hello, this is the Flask part! Navigate to /dash/ for the Dash app.'   if __name__ == '__main__':     serve(flask_app, host='0.0.0.0', port=8080)    and I noticed that without the logging handlers setting the level properly I was getting INFO level messages about a task queue. However with the handlers added and level set like in this example I no longer see INFO messages, but would expect to see ERROR messages. So I think that should work. Maybe you could share more details about the exact messages are trying to silence."
47,pallets/flask,5441,https://github.com/orgs/pallets/discussions/5441,2024-03-17T17:35:13Z,Q&A,1,Does Flask suffer of the problem of useless order by on some ORM prefetches ?,"Does Flask suffer of the problem of useless order by on some ORM prefetches ? Hello, Recently I found a problem with Django and submitted a patch in a PR: https://code.djangoproject.com/ticket/35309 django/django#17984 I also developped a work-around for old versions of Django: https://github.com/LLyaudet/django-monkey-patches/blob/main/src/django_monkey_patches/django__orm__prefetch_without_useless_order_by.py I don't know yet Flask details. The idea is just that some models can have a default ordering (I assume this functionality is present in Flask also). And that some ORM may still add this ordering in the SQL query whilst it is not needed because only a single object will be prefetched per instance of the original result set. On very big prefetches I noticed a gain of 10 - 15 %, since the rest of the DB query is mainly an index scan. #ClimateChangeBrake Can someone please dump the queries of such prefetches and see if the bug is present in Flask ? If so submitting a PR should not be too hard. I will try to help. But right now, I start by warning the frameworks ORM I am aware of :) Best regards, Laurent Lyaudet","[1] ThiefMaster: Flask does not contain an ORM. So this is (probably) an SQLAlchemy (not Flask-SQLAlchemy!) question. But AFAIK there is no ordering at all by default (whatever order the DB gives you), and when you use .order_by() it will create a db-level ORDER BY."
48,pallets/flask,5439,https://github.com/orgs/pallets/discussions/5439,2024-03-14T14:17:03Z,Q&A,1,KeyError-  KeyError: 'name',"KeyError-  KeyError: 'name' Traceback (most recent call last): File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 2213, in call return self.wsgi_app(environ, start_response) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 2193, in wsgi_app response = self.handle_exception(e) ^^^^^^^^^^^^^^^^^^^^^^^^ File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 2190, in wsgi_app response = self.full_dispatch_request() ^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 1486, in full_dispatch_request rv = self.handle_user_exception(e) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 1484, in full_dispatch_request rv = self.dispatch_request() ^^^^^^^^^^^^^^^^^^^^^^^ File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 1469, in dispatch_request return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""d:\root\main.py"", line 73, in dashboard if session['name']: ^^^^^^^^^^^^^^^^ File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\sessions.py"", line 79, in getitem return super().getitem(key) ^^^^^^^^^^^^^^^^^^^^^^^^ KeyError: 'name @app.route('/dashboard/') def dashboard():     if session['name']:         return render_template('dashboard.html')              return redirect('/login')","[1] davidism: This is a common Python problem, unrelated to Flask. If you're not sure if a key ('name') is in a dict (session), you should use 'name' in session to check, or use session.get('name') which will return None rather than a key error if it's missing."
49,pallets/flask,5438,https://github.com/orgs/pallets/discussions/5438,2024-03-14T11:45:11Z,Q&A,1,AttributeError: AttributeError: 'str' object has no attribute 'decode',"AttributeError: AttributeError: 'str' object has no attribute 'decode' Traceback (most recent call last):   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 2213, in __call__     return self.wsgi_app(environ, start_response)            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 2193, in wsgi_app     response = self.handle_exception(e)                ^^^^^^^^^^^^^^^^^^^^^^^^   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 2190, in wsgi_app     response = self.full_dispatch_request()                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 1486, in full_dispatch_request     rv = self.handle_user_exception(e)          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 1484, in full_dispatch_request     rv = self.dispatch_request()          ^^^^^^^^^^^^^^^^^^^^^^^   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\flask\app.py"", line 1469, in dispatch_request     return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""d:\root\main.py"", line 56, in register     New_User = User(email=email, name=name, password=password)                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""<string>"", line 4, in __init__   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\sqlalchemy\orm\state.py"", line 566, in _initialize_instance     with util.safe_reraise():   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\sqlalchemy\util\langhelpers.py"", line 147, in __exit__     raise exc_value.with_traceback(exc_tb)   File ""C:\Users\User\AppData\Local\Programs\Python\Python311\Lib\site-packages\sqlalchemy\orm\state.py"", line 564, in _initialize_instance     manager.original_init(*mixed[1:], **kwargs)   File ""d:\root\main.py"", line 20, in __init__     self.password = bcrypt.hashpw(password.encode('utf-8'), bcrypt.gensalt(password.decode('utf-8')))                                                                            ^^^^^^^^^^^^^^^^^^^^^^^^^^ AttributeError: 'str' object has no attribute 'decode'  Code: from flask import * from flask_sqlalchemy import SQLAlchemy import bcrypt  app = Flask(__name__)  app.config['SQLALCHEMY_DATABASE_URI'] ='sqlite:///database.db'  db = SQLAlchemy(app) app.secret_key = 'server_secret'  class User(db.Model):     id = db.Column(db.Integer, primary_key=True)     name = db.Column(db.String(100), nullable=False)      email = db.Column(db.String(100), unique=True)     password = db.Column(db.String(100))      def __init__(self, email, password, name):         self.name = name         self.email = email         self.password = bcrypt.hashpw(password.encode('utf-8'), bcrypt.gensalt(password.decode('utf-8')))     def check_password(self, password):         return bcrypt.checkpw(password.encode('utf-8'), self.password.encode('utf-8'))  with app.app_context():     db.create_all()   @app.route('/') def home():     return render_template('index.html')  @app.route('/about/') def about():     return render_template('about.html')  @app.route('/login/', methods=['POST', 'GET']) def login():     if request.method == 'POST':         email = request.form['email']         password = request.form['password']          user = User.query.filter_by(email=email).first()         if user and user.check_password(password):             return redirect(url_for('dashboard'))         else:             return redirect(url_for('login'), error='Invalid password or email')  @app.route('/register/', methods=['POST', 'GET']) def register():     if request.method == 'POST':         name = request.form['name']         email = request.form['email']         password = request.form['password']          New_User = User(email=email, name=name, password=password)         db.session.add(New_User)         db.session.commit()          return redirect(url_for('login'))          return render_template('register.html')  app.run(debug=True, port=5500)",[1] ThiefMaster: You want encode and not decode.
50,pallets/flask,5437,https://github.com/orgs/pallets/discussions/5437,2024-03-11T15:44:00Z,Q&A,2,How to avoid duplicate threads in debug mode,"How to avoid duplicate threads in debug mode Issue Description I have a similar issue as #5307 and I also understand the arguments related to threads in web applications. In my case of a web server for controlling Raspberry Pi cameras raspiCamSrv, there are several threads under control of the web app, like live stream, video recording, etc. These threads use the Picamera2 library which starts its own threads. This is normally not an issue because these threads are started by users from the Web UI after the Flask server has started. Now, I have added a motion capture feature, which is also running in an own thread and users want this feature to be automatically started with the server, for example after the device has been rebooted. Currently, I start this thread in the app factory create_app(). And, as in #5307, the thread is started again when I start Flask with the --debug option. I do not seem to have the possibility from my own code to detect whether these threads are already active. The classes from which these threads are started and which hold their references, seem to be initialized again, although they are singletons. Question I am not considering this as a bug. My question is whether there is a possibility in create_app(), to know that the app is being recreated on behalf of the autoloader. Environment:  Python version: 3.11.2 Flask version: 3.0.0 Wekzeug version: 3.0.1","[1] davidism: Use if not is_running_from_reloader(): https://werkzeug.palletsprojects.com/en/3.0.x/serving/#werkzeug.serving.is_running_from_reloader to only do something the first time the dev server starts and not when it reloads.  [2] signag: Thanks for this info. Unfortunately, it does not solve my problem because I posed the wrong question. The right question would have been: How can I know at the first server start that the reloader will restart the server? Then, I could avoid starting the thread at the first start and have it only started the second time."
